city,type,date,annee,mois,temperature_max_celsius,temperature_min_celsius,precipitation_mm,humidity_max_percent,humidity_min_percent,wind_speed_kmh
El Jadida,climat_historique,2023-05-20,2023,,21.2,15.9,0.0,96,60,20.1
El Jadida,climat_historique,2023-05-21,2023,,19.6,15.4,5.5,88,63,27.9
El Jadida,climat_historique,2023-05-22,2023,,20.9,15.0,0.8,87,52,22.1
El Jadida,climat_historique,2023-05-23,2023,,21.1,15.6,1.0,91,60,19.6
El Jadida,climat_historique,2023-05-24,2023,,21.8,15.3,0.9,96,65,18.1
El Jadida,climat_historique,2023-05-25,2023,,22.4,16.4,0.0,98,63,19.1
El Jadida,climat_historique,2023-05-26,2023,,22.0,16.4,0.0,97,65,17.1
El Jadida,climat_historique,2023-05-27,2023,,21.6,17.5,3.2,91,64,15.3
El Jadida,climat_historique,2023-05-28,2023,,22.8,16.9,0.6,88,58,14.8
El Jadida,climat_historique,2023-05-29,2023,,22.9,16.6,0.1,93,59,17.7
El Jadida,climat_historique,2023-05-30,2023,,22.8,16.5,1.7,92,65,15.0
El Jadida,climat_historique,2023-05-31,2023,,23.4,17.8,0.0,93,60,22.8
El Jadida,climat_historique,2023-06-01,2023,,23.2,18.8,0.0,89,57,17.9
El Jadida,climat_historique,2023-06-02,2023,,23.9,18.3,0.0,90,59,18.7
El Jadida,climat_historique,2023-06-03,2023,,23.5,17.9,0.0,94,62,22.0
El Jadida,climat_historique,2023-06-04,2023,,23.5,19.2,0.0,91,57,20.6
El Jadida,climat_historique,2023-06-05,2023,,23.5,18.0,0.1,91,60,18.0
El Jadida,climat_historique,2023-06-06,2023,,24.8,19.7,0.0,96,69,15.4
El Jadida,climat_historique,2023-06-07,2023,,25.5,20.1,0.3,92,57,21.8
El Jadida,climat_historique,2023-06-08,2023,,24.5,20.3,1.3,96,65,30.8
El Jadida,climat_historique,2023-06-09,2023,,23.7,19.5,0.9,92,62,18.6
El Jadida,climat_historique,2023-06-10,2023,,24.2,18.5,0.0,87,53,18.8
El Jadida,climat_historique,2023-06-11,2023,,24.3,18.4,0.0,97,60,18.8
El Jadida,climat_historique,2023-06-12,2023,,24.5,18.6,0.3,92,61,17.8
El Jadida,climat_historique,2023-06-13,2023,,23.5,20.4,0.7,89,56,23.9
El Jadida,climat_historique,2023-06-14,2023,,24.1,20.6,0.0,85,54,29.8
El Jadida,climat_historique,2023-06-15,2023,,25.4,19.7,0.0,95,65,21.4
El Jadida,climat_historique,2023-06-16,2023,,25.9,19.6,0.0,96,65,16.8
El Jadida,climat_historique,2023-06-17,2023,,25.2,19.8,0.0,95,70,22.2
El Jadida,climat_historique,2023-06-18,2023,,24.5,20.5,0.0,92,64,19.2
El Jadida,climat_historique,2023-06-19,2023,,24.3,18.9,0.2,97,66,19.5
El Jadida,climat_historique,2023-06-20,2023,,24.5,19.7,0.0,89,62,20.5
El Jadida,climat_historique,2023-06-21,2023,,25.4,19.6,0.0,93,57,17.0
El Jadida,climat_historique,2023-06-22,2023,,25.5,21.0,0.0,88,62,26.9
El Jadida,climat_historique,2023-06-23,2023,,26.3,21.3,0.0,97,65,17.3
El Jadida,climat_historique,2023-06-24,2023,,26.3,21.3,0.0,99,71,17.7
El Jadida,climat_historique,2023-06-25,2023,,27.8,21.4,0.0,100,70,19.5
El Jadida,climat_historique,2023-06-26,2023,,35.2,22.0,0.0,97,34,28.4
El Jadida,climat_historique,2023-06-27,2023,,30.1,23.1,0.0,88,55,26.0
El Jadida,climat_historique,2023-06-28,2023,,26.7,19.9,0.0,98,67,18.5
El Jadida,climat_historique,2023-06-29,2023,,26.4,21.5,0.0,95,67,21.6
El Jadida,climat_historique,2023-06-30,2023,,25.4,21.5,0.0,90,60,24.1
El Jadida,climat_historique,2023-07-01,2023,,25.5,19.2,0.0,98,66,17.3
El Jadida,climat_historique,2023-07-02,2023,,26.5,21.3,0.1,98,66,20.3
El Jadida,climat_historique,2023-07-03,2023,,26.2,21.4,0.0,98,65,19.6
El Jadida,climat_historique,2023-07-04,2023,,26.0,21.5,0.0,95,65,21.6
El Jadida,climat_historique,2023-07-05,2023,,26.5,21.2,0.0,94,62,22.5
El Jadida,climat_historique,2023-07-06,2023,,25.7,21.4,0.0,90,62,20.8
El Jadida,climat_historique,2023-07-07,2023,,25.1,21.5,0.0,84,53,18.9
El Jadida,climat_historique,2023-07-08,2023,,25.9,21.2,0.0,80,55,26.0
El Jadida,climat_historique,2023-07-09,2023,,26.5,21.8,0.0,83,64,28.1
El Jadida,climat_historique,2023-07-10,2023,,27.2,21.6,0.0,94,64,22.0
El Jadida,climat_historique,2023-07-11,2023,,26.2,21.0,0.0,96,68,23.2
El Jadida,climat_historique,2023-07-12,2023,,26.2,21.4,0.0,97,67,26.7
El Jadida,climat_historique,2023-07-13,2023,,27.0,20.7,0.0,98,63,21.8
El Jadida,climat_historique,2023-07-14,2023,,26.0,20.0,0.0,95,67,23.4
El Jadida,climat_historique,2023-07-15,2023,,26.5,21.1,0.3,93,58,30.1
El Jadida,climat_historique,2023-07-16,2023,,26.0,21.3,0.0,82,64,30.9
El Jadida,climat_historique,2023-07-17,2023,,25.9,20.7,0.0,94,65,17.6
El Jadida,climat_historique,2023-07-18,2023,,27.2,20.8,0.0,97,68,23.8
El Jadida,climat_historique,2023-07-19,2023,,26.6,21.7,0.0,98,64,22.0
El Jadida,climat_historique,2023-07-20,2023,,25.1,21.4,0.0,94,64,24.6
El Jadida,climat_historique,2023-07-21,2023,,25.0,21.0,0.0,88,62,29.9
El Jadida,climat_historique,2023-07-22,2023,,24.5,21.0,0.0,85,62,27.0
El Jadida,climat_historique,2023-07-23,2023,,24.8,20.8,0.0,88,65,22.8
El Jadida,climat_historique,2023-07-24,2023,,24.9,20.5,0.0,91,60,23.3
El Jadida,climat_historique,2023-07-25,2023,,24.3,20.1,0.2,89,62,24.5
El Jadida,climat_historique,2023-07-26,2023,,23.9,19.1,0.0,90,58,18.7
El Jadida,climat_historique,2023-07-27,2023,,24.9,19.4,0.0,81,56,25.4
El Jadida,climat_historique,2023-07-28,2023,,25.3,20.9,0.0,91,59,26.4
El Jadida,climat_historique,2023-07-29,2023,,25.6,20.8,0.0,97,67,20.9
El Jadida,climat_historique,2023-07-30,2023,,25.7,21.3,0.0,97,71,23.1
El Jadida,climat_historique,2023-07-31,2023,,26.3,20.4,0.0,97,63,28.4
El Jadida,climat_historique,2023-08-01,2023,,25.2,20.5,0.0,95,64,25.4
El Jadida,climat_historique,2023-08-02,2023,,25.1,20.8,0.4,91,69,24.7
El Jadida,climat_historique,2023-08-03,2023,,24.9,20.8,1.4,93,68,27.0
El Jadida,climat_historique,2023-08-04,2023,,25.0,19.2,0.0,95,65,26.5
El Jadida,climat_historique,2023-08-05,2023,,27.6,19.1,0.0,95,64,23.4
El Jadida,climat_historique,2023-08-06,2023,,25.1,19.8,0.0,97,70,26.6
El Jadida,climat_historique,2023-08-07,2023,,24.1,19.1,0.0,96,72,21.8
El Jadida,climat_historique,2023-08-08,2023,,25.3,19.2,0.0,100,72,15.8
El Jadida,climat_historique,2023-08-09,2023,,26.1,21.5,0.0,99,73,25.7
El Jadida,climat_historique,2023-08-10,2023,,26.8,21.4,0.0,97,70,27.9
El Jadida,climat_historique,2023-08-11,2023,,29.6,22.3,0.0,86,49,28.3
El Jadida,climat_historique,2023-08-12,2023,,29.2,22.5,0.0,87,56,29.7
El Jadida,climat_historique,2023-08-13,2023,,28.0,21.9,0.0,93,64,32.4
El Jadida,climat_historique,2023-08-14,2023,,26.0,21.4,0.0,92,63,24.5
El Jadida,climat_historique,2023-08-15,2023,,25.6,20.9,0.0,94,64,19.8
El Jadida,climat_historique,2023-08-16,2023,,25.6,20.8,0.0,95,65,22.3
El Jadida,climat_historique,2023-08-17,2023,,25.5,20.5,0.0,95,65,20.2
El Jadida,climat_historique,2023-08-18,2023,,26.1,20.8,0.0,97,63,25.1
El Jadida,climat_historique,2023-08-19,2023,,26.5,21.4,0.0,98,65,26.7
El Jadida,climat_historique,2023-08-20,2023,,28.3,22.0,0.0,95,57,26.4
El Jadida,climat_historique,2023-08-21,2023,,31.8,20.1,0.0,96,49,22.2
El Jadida,climat_historique,2023-08-22,2023,,29.5,20.8,0.0,96,61,18.7
El Jadida,climat_historique,2023-08-23,2023,,27.3,21.1,0.0,100,76,13.2
El Jadida,climat_historique,2023-08-24,2023,,30.4,22.4,0.0,100,56,22.3
El Jadida,climat_historique,2023-08-25,2023,,34.6,22.9,0.0,96,23,17.7
El Jadida,climat_historique,2023-08-26,2023,,26.4,20.5,0.0,100,74,24.8
El Jadida,climat_historique,2023-08-27,2023,,25.4,21.6,0.0,88,55,29.2
El Jadida,climat_historique,2023-08-28,2023,,26.4,18.3,0.0,90,60,28.8
El Jadida,climat_historique,2023-08-29,2023,,26.4,19.1,0.0,97,66,25.1
El Jadida,climat_historique,2023-08-30,2023,,25.6,19.4,0.0,96,64,23.5
El Jadida,climat_historique,2023-08-31,2023,,24.9,19.4,0.0,96,61,14.3
El Jadida,climat_historique,2023-09-01,2023,,25.0,19.0,0.3,98,62,17.6
El Jadida,climat_historique,2023-09-02,2023,,24.5,19.9,5.8,93,61,19.6
El Jadida,climat_historique,2023-09-03,2023,,23.6,17.9,0.5,90,61,20.9
El Jadida,climat_historique,2023-09-04,2023,,25.1,18.8,0.0,91,56,27.9
El Jadida,climat_historique,2023-09-05,2023,,24.9,18.2,0.0,94,56,16.5
El Jadida,climat_historique,2023-09-06,2023,,26.0,18.6,0.0,97,60,19.9
El Jadida,climat_historique,2023-09-07,2023,,25.9,19.5,0.0,100,66,16.8
El Jadida,climat_historique,2023-09-08,2023,,25.4,17.8,0.1,99,61,13.2
El Jadida,climat_historique,2023-09-09,2023,,25.9,20.5,0.2,98,63,18.0
El Jadida,climat_historique,2023-09-10,2023,,25.2,20.6,0.0,97,66,18.3
El Jadida,climat_historique,2023-09-11,2023,,25.0,20.4,0.0,97,67,16.0
El Jadida,climat_historique,2023-09-12,2023,,25.9,20.8,0.2,89,59,20.9
El Jadida,climat_historique,2023-09-13,2023,,25.5,20.9,0.0,84,56,20.2
El Jadida,climat_historique,2023-09-14,2023,,25.5,21.2,0.0,90,64,20.4
El Jadida,climat_historique,2023-09-15,2023,,25.6,21.5,0.2,91,61,18.9
El Jadida,climat_historique,2023-09-16,2023,,25.7,18.7,0.0,94,57,20.0
El Jadida,climat_historique,2023-09-17,2023,,24.0,19.5,3.5,93,60,14.6
El Jadida,climat_historique,2023-09-18,2023,,24.6,19.1,0.0,80,50,20.9
El Jadida,climat_historique,2023-09-19,2023,,24.3,20.0,0.3,82,53,20.9
El Jadida,climat_historique,2023-09-20,2023,,24.6,16.6,0.0,88,55,18.0
El Jadida,climat_historique,2023-09-21,2023,,25.0,17.7,0.0,92,50,16.2
El Jadida,climat_historique,2023-09-22,2023,,23.6,19.5,0.4,82,61,23.8
El Jadida,climat_historique,2023-09-23,2023,,24.8,19.2,0.0,77,54,25.6
El Jadida,climat_historique,2023-09-24,2023,,25.2,18.9,0.0,96,60,15.5
El Jadida,climat_historique,2023-09-25,2023,,24.7,19.4,0.0,97,66,14.7
El Jadida,climat_historique,2023-09-26,2023,,24.6,19.7,0.2,98,67,18.4
El Jadida,climat_historique,2023-09-27,2023,,25.0,19.6,0.0,96,66,17.3
El Jadida,climat_historique,2023-09-28,2023,,25.8,20.1,0.0,98,68,18.5
El Jadida,climat_historique,2023-09-29,2023,,26.2,20.0,0.0,100,67,11.1
El Jadida,climat_historique,2023-09-30,2023,,27.1,18.8,0.0,100,55,13.2
El Jadida,climat_historique,2023-10-01,2023,,26.1,18.2,0.0,100,60,16.2
El Jadida,climat_historique,2023-10-02,2023,,24.9,17.3,0.0,100,72,13.2
El Jadida,climat_historique,2023-10-03,2023,,25.8,19.5,0.0,100,72,14.5
El Jadida,climat_historique,2023-10-04,2023,,26.6,18.5,0.0,100,66,16.7
El Jadida,climat_historique,2023-10-05,2023,,26.4,18.5,0.0,100,71,12.7
El Jadida,climat_historique,2023-10-06,2023,,29.3,19.2,0.0,100,51,14.3
El Jadida,climat_historique,2023-10-07,2023,,31.8,17.8,0.0,92,30,18.6
El Jadida,climat_historique,2023-10-08,2023,,28.6,16.4,0.0,100,45,12.0
El Jadida,climat_historique,2023-10-09,2023,,27.5,17.8,0.0,100,55,12.9
El Jadida,climat_historique,2023-10-10,2023,,25.0,18.9,0.0,100,70,12.8
El Jadida,climat_historique,2023-10-11,2023,,25.0,19.4,0.0,98,67,15.2
El Jadida,climat_historique,2023-10-12,2023,,24.5,18.0,0.0,97,62,12.4
El Jadida,climat_historique,2023-10-13,2023,,25.5,17.2,0.0,99,54,13.0
El Jadida,climat_historique,2023-10-14,2023,,32.3,19.7,0.5,95,25,23.4
El Jadida,climat_historique,2023-10-15,2023,,28.9,20.8,0.8,93,41,16.6
El Jadida,climat_historique,2023-10-16,2023,,26.2,18.3,0.7,99,59,12.1
El Jadida,climat_historique,2023-10-17,2023,,27.2,21.4,0.0,96,48,32.1
El Jadida,climat_historique,2023-10-18,2023,,25.4,20.8,0.0,97,62,22.6
El Jadida,climat_historique,2023-10-19,2023,,25.0,19.5,6.7,91,62,46.4
El Jadida,climat_historique,2023-10-20,2023,,23.4,18.4,5.2,90,50,22.8
El Jadida,climat_historique,2023-10-21,2023,,23.0,15.9,0.1,89,52,14.6
El Jadida,climat_historique,2023-10-22,2023,,23.5,18.0,13.8,90,60,61.8
El Jadida,climat_historique,2023-10-23,2023,,20.1,16.8,14.3,92,71,21.9
El Jadida,climat_historique,2023-10-24,2023,,22.5,14.4,0.1,93,56,13.8
El Jadida,climat_historique,2023-10-25,2023,,23.4,13.9,0.0,93,56,12.3
El Jadida,climat_historique,2023-10-26,2023,,22.9,15.4,0.0,96,74,12.3
El Jadida,climat_historique,2023-10-27,2023,,22.1,19.1,1.8,96,79,15.1
El Jadida,climat_historique,2023-10-28,2023,,22.8,17.3,0.0,91,55,14.1
El Jadida,climat_historique,2023-10-29,2023,,22.8,14.9,0.6,90,57,22.5
El Jadida,climat_historique,2023-10-30,2023,,23.3,19.0,2.2,93,71,29.5
El Jadida,climat_historique,2023-10-31,2023,,23.9,18.5,1.3,92,72,19.6
El Jadida,climat_historique,2023-11-01,2023,,23.4,18.7,0.1,98,72,17.9
El Jadida,climat_historique,2023-11-02,2023,,23.0,16.7,0.3,97,67,18.0
El Jadida,climat_historique,2023-11-03,2023,,22.6,19.0,1.8,94,51,15.0
El Jadida,climat_historique,2023-11-04,2023,,22.2,14.2,0.0,92,59,9.6
El Jadida,climat_historique,2023-11-05,2023,,20.8,15.8,1.3,92,71,22.4
El Jadida,climat_historique,2023-11-06,2023,,20.1,17.0,1.6,84,61,26.5
El Jadida,climat_historique,2023-11-07,2023,,19.9,15.6,0.0,71,51,32.9
El Jadida,climat_historique,2023-11-08,2023,,20.5,12.4,0.0,76,57,28.6
El Jadida,climat_historique,2023-11-09,2023,,21.0,14.8,0.0,88,61,18.5
El Jadida,climat_historique,2023-11-10,2023,,22.6,15.6,0.0,95,70,15.7
El Jadida,climat_historique,2023-11-11,2023,,23.1,16.9,0.0,97,70,24.3
El Jadida,climat_historique,2023-11-12,2023,,21.6,17.4,0.0,98,64,26.3
El Jadida,climat_historique,2023-11-13,2023,,25.1,14.9,0.0,93,51,14.3
El Jadida,climat_historique,2023-11-14,2023,,24.5,12.0,0.0,99,56,13.8
El Jadida,climat_historique,2023-11-15,2023,,22.9,15.1,0.0,100,55,18.0
El Jadida,climat_historique,2023-11-16,2023,,22.3,15.3,0.0,97,71,21.0
El Jadida,climat_historique,2023-11-17,2023,,22.0,14.2,0.0,99,67,17.6
El Jadida,climat_historique,2023-11-18,2023,,21.4,14.4,0.0,100,70,12.3
El Jadida,climat_historique,2023-11-19,2023,,19.6,14.8,0.0,100,71,9.6
El Jadida,climat_historique,2023-11-20,2023,,20.0,13.4,0.0,100,67,9.7
El Jadida,climat_historique,2023-11-21,2023,,21.5,15.7,0.0,99,63,15.9
El Jadida,climat_historique,2023-11-22,2023,,20.3,12.9,0.1,95,49,19.1
El Jadida,climat_historique,2023-11-23,2023,,19.4,10.4,0.0,92,50,19.7
El Jadida,climat_historique,2023-11-24,2023,,20.0,10.9,0.0,88,58,12.5
El Jadida,climat_historique,2023-11-25,2023,,19.4,11.4,0.0,93,54,14.8
El Jadida,climat_historique,2023-11-26,2023,,20.5,8.9,0.0,91,49,11.5
El Jadida,climat_historique,2023-11-27,2023,,20.6,9.9,0.0,91,51,9.9
El Jadida,climat_historique,2023-11-28,2023,,20.7,11.5,0.0,92,57,12.6
El Jadida,climat_historique,2023-11-29,2023,,21.8,12.3,0.0,93,55,16.1
El Jadida,climat_historique,2023-11-30,2023,,21.0,14.1,0.0,92,51,25.5
El Jadida,climat_historique,2023-12-01,2023,,19.8,16.6,15.2,90,36,38.6
El Jadida,climat_historique,2023-12-02,2023,,18.4,11.2,0.1,93,60,13.7
El Jadida,climat_historique,2023-12-03,2023,,18.7,12.1,0.0,86,47,19.9
El Jadida,climat_historique,2023-12-04,2023,,18.8,8.1,0.0,90,54,11.5
El Jadida,climat_historique,2023-12-05,2023,,23.0,11.9,10.7,90,43,36.9
El Jadida,climat_historique,2023-12-06,2023,,20.0,17.4,0.6,97,75,37.9
El Jadida,climat_historique,2023-12-07,2023,,19.5,15.6,0.4,98,73,14.0
El Jadida,climat_historique,2023-12-08,2023,,21.0,11.6,0.0,99,71,14.9
El Jadida,climat_historique,2023-12-09,2023,,20.6,16.2,0.0,95,73,24.4
El Jadida,climat_historique,2023-12-10,2023,,23.5,15.2,0.0,88,60,21.1
El Jadida,climat_historique,2023-12-11,2023,,23.5,13.1,0.0,100,62,11.8
El Jadida,climat_historique,2023-12-12,2023,,20.6,13.4,0.0,99,70,8.8
El Jadida,climat_historique,2023-12-13,2023,,19.4,13.8,0.7,99,75,25.1
El Jadida,climat_historique,2023-12-14,2023,,17.8,13.3,0.0,82,58,31.1
El Jadida,climat_historique,2023-12-15,2023,,18.1,9.8,0.0,87,63,19.4
El Jadida,climat_historique,2023-12-16,2023,,19.9,8.6,0.0,91,47,11.9
El Jadida,climat_historique,2023-12-17,2023,,17.5,7.2,0.0,94,64,12.0
El Jadida,climat_historique,2023-12-18,2023,,17.5,8.4,0.0,72,44,25.0
El Jadida,climat_historique,2023-12-19,2023,,17.4,9.8,0.0,85,53,22.8
El Jadida,climat_historique,2023-12-20,2023,,18.4,9.0,1.0,91,57,13.3
El Jadida,climat_historique,2023-12-21,2023,,18.4,10.9,0.7,94,60,22.5
El Jadida,climat_historique,2023-12-22,2023,,18.2,9.0,0.0,94,69,11.6
El Jadida,climat_historique,2023-12-23,2023,,18.1,9.2,0.0,98,68,14.7
El Jadida,climat_historique,2023-12-24,2023,,17.9,8.6,0.0,96,66,11.7
El Jadida,climat_historique,2023-12-25,2023,,17.7,9.1,0.0,95,67,17.7
El Jadida,climat_historique,2023-12-26,2023,,17.4,9.8,0.0,94,65,16.3
El Jadida,climat_historique,2023-12-27,2023,,18.0,9.6,0.0,89,59,19.4
El Jadida,climat_historique,2023-12-28,2023,,19.7,6.8,0.0,90,42,9.5
El Jadida,climat_historique,2023-12-29,2023,,22.5,9.6,0.0,82,26,18.3
El Jadida,climat_historique,2023-12-30,2023,,20.1,9.1,0.0,93,30,14.8
El Jadida,climat_historique,2023-12-31,2023,,19.5,8.4,0.0,91,32,13.5
El Jadida,climat_historique,2024-01-01,2024,,19.9,12.8,0.4,90,47,14.2
El Jadida,climat_historique,2024-01-02,2024,,21.6,9.2,0.0,83,36,12.2
El Jadida,climat_historique,2024-01-03,2024,,22.8,9.6,0.0,91,31,14.1
El Jadida,climat_historique,2024-01-04,2024,,20.3,12.1,1.3,93,45,21.4
El Jadida,climat_historique,2024-01-05,2024,,18.9,11.9,0.6,91,47,21.6
El Jadida,climat_historique,2024-01-06,2024,,17.9,12.1,0.0,76,47,24.8
El Jadida,climat_historique,2024-01-07,2024,,17.1,8.6,0.0,83,48,20.9
El Jadida,climat_historique,2024-01-08,2024,,17.9,7.7,0.0,87,43,11.2
El Jadida,climat_historique,2024-01-09,2024,,20.6,9.9,0.0,95,53,17.8
El Jadida,climat_historique,2024-01-10,2024,,18.9,13.9,0.0,98,78,12.2
El Jadida,climat_historique,2024-01-11,2024,,20.8,11.6,0.0,96,67,17.6
El Jadida,climat_historique,2024-01-12,2024,,28.1,10.2,0.0,95,15,17.4
El Jadida,climat_historique,2024-01-13,2024,,29.1,14.1,0.0,63,13,26.2
El Jadida,climat_historique,2024-01-14,2024,,28.4,13.4,0.0,79,9,20.9
El Jadida,climat_historique,2024-01-15,2024,,25.4,13.2,0.0,59,13,15.4
El Jadida,climat_historique,2024-01-16,2024,,23.5,16.5,4.2,81,15,36.2
El Jadida,climat_historique,2024-01-17,2024,,21.4,17.4,1.2,91,43,43.2
El Jadida,climat_historique,2024-01-18,2024,,22.0,14.6,0.0,94,60,18.4
El Jadida,climat_historique,2024-01-19,2024,,18.5,14.4,20.1,90,64,41.6
El Jadida,climat_historique,2024-01-20,2024,,18.4,12.4,1.1,92,56,23.3
El Jadida,climat_historique,2024-01-21,2024,,18.3,11.8,0.0,87,54,22.4
El Jadida,climat_historique,2024-01-22,2024,,18.0,10.9,0.0,89,60,24.8
El Jadida,climat_historique,2024-01-23,2024,,20.1,8.9,0.0,96,57,12.7
El Jadida,climat_historique,2024-01-24,2024,,19.9,8.4,0.0,93,65,12.4
El Jadida,climat_historique,2024-01-25,2024,,20.4,8.8,0.0,97,64,13.8
El Jadida,climat_historique,2024-01-26,2024,,18.8,9.9,0.0,99,59,10.9
El Jadida,climat_historique,2024-01-27,2024,,21.2,9.9,0.0,95,40,10.3
El Jadida,climat_historique,2024-01-28,2024,,22.6,9.1,0.0,93,37,11.7
El Jadida,climat_historique,2024-01-29,2024,,25.2,9.6,0.0,86,24,15.0
El Jadida,climat_historique,2024-01-30,2024,,22.1,8.6,0.0,82,35,13.3
El Jadida,climat_historique,2024-01-31,2024,,23.0,9.6,0.0,94,34,14.6
El Jadida,climat_historique,2024-02-01,2024,,20.0,10.6,0.0,98,73,12.3
El Jadida,climat_historique,2024-02-02,2024,,18.0,12.1,0.0,98,75,12.5
El Jadida,climat_historique,2024-02-03,2024,,18.0,12.0,0.0,98,66,14.7
El Jadida,climat_historique,2024-02-04,2024,,19.2,10.0,0.0,96,56,10.4
El Jadida,climat_historique,2024-02-05,2024,,18.5,11.8,0.0,98,70,8.7
El Jadida,climat_historique,2024-02-06,2024,,18.8,12.5,0.0,99,60,14.0
El Jadida,climat_historique,2024-02-07,2024,,20.4,8.1,0.0,93,43,14.1
El Jadida,climat_historique,2024-02-08,2024,,24.6,12.0,0.6,69,17,36.2
El Jadida,climat_historique,2024-02-09,2024,,21.0,15.4,26.8,90,36,58.6
El Jadida,climat_historique,2024-02-10,2024,,18.9,15.1,0.7,90,70,23.9
El Jadida,climat_historique,2024-02-11,2024,,20.4,13.6,0.2,92,59,24.3
El Jadida,climat_historique,2024-02-12,2024,,21.2,15.1,0.0,96,75,15.5
El Jadida,climat_historique,2024-02-13,2024,,21.1,14.9,0.0,95,73,25.5
El Jadida,climat_historique,2024-02-14,2024,,33.1,14.9,0.0,96,29,24.5
El Jadida,climat_historique,2024-02-15,2024,,20.9,17.1,2.4,96,66,22.0
El Jadida,climat_historique,2024-02-16,2024,,19.6,16.2,0.0,92,65,26.6
El Jadida,climat_historique,2024-02-17,2024,,19.5,14.4,0.0,86,62,28.0
El Jadida,climat_historique,2024-02-18,2024,,19.9,14.3,0.0,89,51,37.4
El Jadida,climat_historique,2024-02-19,2024,,19.9,12.3,0.0,92,66,23.9
El Jadida,climat_historique,2024-02-20,2024,,20.1,13.9,0.0,94,73,18.2
El Jadida,climat_historique,2024-02-21,2024,,21.1,11.6,0.0,96,67,16.8
El Jadida,climat_historique,2024-02-22,2024,,19.1,12.9,0.1,98,74,14.6
El Jadida,climat_historique,2024-02-23,2024,,18.0,15.2,1.4,88,57,26.9
El Jadida,climat_historique,2024-02-24,2024,,18.0,14.1,0.5,77,55,20.2
El Jadida,climat_historique,2024-02-25,2024,,18.9,10.9,0.0,89,58,14.4
El Jadida,climat_historique,2024-02-26,2024,,18.5,13.2,2.1,87,63,25.6
El Jadida,climat_historique,2024-02-27,2024,,16.4,12.9,0.0,66,43,33.5
El Jadida,climat_historique,2024-02-28,2024,,17.6,8.8,0.0,83,49,17.8
El Jadida,climat_historique,2024-02-29,2024,,18.0,10.1,0.6,89,61,26.1
El Jadida,climat_historique,2024-03-01,2024,,16.9,13.9,0.9,85,60,31.7
El Jadida,climat_historique,2024-03-02,2024,,18.1,10.6,0.0,83,47,21.1
El Jadida,climat_historique,2024-03-03,2024,,18.4,13.7,1.6,91,65,17.8
El Jadida,climat_historique,2024-03-04,2024,,19.0,10.8,0.0,91,55,21.1
El Jadida,climat_historique,2024-03-05,2024,,18.0,13.9,0.7,90,69,29.4
El Jadida,climat_historique,2024-03-06,2024,,18.9,12.9,0.0,87,60,21.3
El Jadida,climat_historique,2024-03-07,2024,,18.1,11.6,1.2,91,59,38.9
El Jadida,climat_historique,2024-03-08,2024,,18.1,13.6,0.6,64,47,26.7
El Jadida,climat_historique,2024-03-09,2024,,19.5,14.9,7.6,91,65,40.4
El Jadida,climat_historique,2024-03-10,2024,,18.4,13.8,1.8,80,56,29.4
El Jadida,climat_historique,2024-03-11,2024,,18.1,9.1,0.0,92,65,25.7
El Jadida,climat_historique,2024-03-12,2024,,18.8,11.9,0.0,90,59,22.3
El Jadida,climat_historique,2024-03-13,2024,,19.0,12.2,3.1,92,63,23.5
El Jadida,climat_historique,2024-03-14,2024,,19.5,13.6,0.2,96,74,15.1
El Jadida,climat_historique,2024-03-15,2024,,19.6,12.4,0.0,99,73,20.9
El Jadida,climat_historique,2024-03-16,2024,,22.6,13.6,0.0,93,65,19.3
El Jadida,climat_historique,2024-03-17,2024,,31.0,12.3,0.0,95,34,18.5
El Jadida,climat_historique,2024-03-18,2024,,26.2,16.2,0.0,79,36,26.5
El Jadida,climat_historique,2024-03-19,2024,,20.5,14.9,0.0,97,61,18.3
El Jadida,climat_historique,2024-03-20,2024,,19.0,14.5,0.2,94,60,21.3
El Jadida,climat_historique,2024-03-21,2024,,19.3,12.5,1.6,93,57,15.7
El Jadida,climat_historique,2024-03-22,2024,,17.3,13.4,7.0,90,67,26.1
El Jadida,climat_historique,2024-03-23,2024,,22.0,11.4,0.3,93,57,23.7
El Jadida,climat_historique,2024-03-24,2024,,19.9,16.0,2.6,92,69,37.7
El Jadida,climat_historique,2024-03-25,2024,,18.6,15.4,7.7,91,74,32.3
El Jadida,climat_historique,2024-03-26,2024,,15.8,12.8,8.4,86,51,35.9
El Jadida,climat_historique,2024-03-27,2024,,18.6,12.2,0.3,74,57,31.0
El Jadida,climat_historique,2024-03-28,2024,,20.2,14.2,0.1,84,58,37.6
El Jadida,climat_historique,2024-03-29,2024,,17.6,13.4,9.4,88,52,39.8
El Jadida,climat_historique,2024-03-30,2024,,17.8,14.1,12.4,87,58,55.7
El Jadida,climat_historique,2024-03-31,2024,,20.4,14.4,13.2,94,70,51.2
El Jadida,climat_historique,2024-04-01,2024,,18.5,13.1,0.2,90,61,16.8
El Jadida,climat_historique,2024-04-02,2024,,18.7,11.2,0.0,89,68,14.2
